index,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,genre,duration_mins
1252,1,2004,0,0.759,0.825,8,-4.289,1,0.22,0.0923,0.00057,0.429,"hip hop, pop",3.12
1253,0,2015,0,0.699,0.688,2,-6.607,0,0.0522,0.264,4.11e-06,0.742,"pop, rock, Dance/Electronic",3.56
1254,0,2011,1,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.575,"hip hop, pop, R&B",4.75
1255,0,2007,0,0.704,0.854,10,-5.477,0,0.183,0.0185,0,0.688,"hip hop, pop, R&B",4.04
1256,0,2005,0,0.344,0.874,0,-3.161,1,0.0777,0.0841,0,0.269,"pop, R&B",4.34
1257,0,2010,0,0.733,0.673,9,-6.572,0,0.0333,0.0132,0.0049,0.636,"pop, Dance/Electronic",2.72
1258,0,2003,0,0.765,0.821,4,-5.926,0,0.183,0.0918,0,0.962,"hip hop, pop, R&B",4.61
1259,0,2016,1,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.37,"hip hop, pop, R&B",2.9
1260,0,2012,0,0.821,0.676,3,-6.366,0,0.0547,0.187,0.0001,0.559,pop,3.54
1261,0,2018,1,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.592,"hip hop, pop, Dance/Electronic",3.58
1262,0,2015,0,0.38,0.725,2,-6.094,1,0.0365,0.00571,0.00015,0.202,"pop, rock, metal",4.03
1263,0,2014,1,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.104,pop,3.29
1264,0,2002,0,0.683,0.722,8,-4.039,0,0.0358,0.0243,4.2e-05,0.854,pop,3.45
1265,1,2001,0,0.622,0.669,9,-8.419,1,0.329,0.0266,2.97e-06,0.57,"hip hop, pop, R&B",4.22
1266,0,2012,1,0.716,0.821,5,-3.435,0,0.0314,0.0558,0,0.618,pop,3.66
1267,0,2001,1,0.613,0.697,2,-8.618,1,0.133,0.0194,0,0.476,"hip hop, Dance/Electronic",5.34
1268,0,2007,0,0.766,0.692,1,-4.672,1,0.0289,0.0825,0,0.691,"pop, R&B",3.42
1269,0,2019,1,0.659,0.625,4,-2.253,1,0.045,0.0644,0,0.442,"pop, Dance/Electronic",3.03
1270,0,2009,1,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.762,pop,3.6
1271,0,2013,1,0.489,0.867,4,-3.121,0,0.071,0.025,0,0.409,pop,2.62
1272,0,2005,0,0.525,0.652,5,-7.042,0,0.28,0.278,0,0.602,"hip hop, pop, R&B",5.63
1273,0,2010,1,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.611,"hip hop, pop, R&B",3.92
1274,0,2019,1,0.795,0.496,0,-5.883,1,0.0722,0.108,0,0.874,pop,3.05
1275,0,2014,1,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.304,"pop, R&B, Dance/Electronic",3.88
1276,0,2000,1,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.213,"World/Traditional, Folk/Acoustic",3.64
1277,0,2004,0,0.601,0.621,6,-5.576,0,0.0434,0.0374,1.75e-06,0.278,"hip hop, pop, R&B",3.11
1278,1,2002,0,0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.775,"hip hop, pop, R&B",3.96
1279,0,2000,1,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.894,pop,3.52
1280,0,2016,0,0.664,0.576,5,-6.429,1,0.0286,0.63,0.000198,0.621,"pop, Folk/Acoustic",2.67
1281,1,2020,0,0.836,0.621,1,-4.684,0,0.0894,0.389,9.16e-05,0.762,"World/Traditional, hip hop",4
1282,0,1999,1,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.513,rock,4.26
1283,1,2019,1,0.746,0.7,0,-4.669,1,0.341,0.136,0.000159,0.619,latin,3.77
1284,0,2001,1,0.51,0.48,11,-6.567,1,0.0452,0.503,0,0.496,"pop, R&B",3.28
1285,0,2014,1,0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.418,"hip hop, pop, Dance/Electronic",3.79
1286,1,2005,0,0.772,0.599,8,-5.996,0,0.246,0.0277,0,0.557,"hip hop, pop",4.13
1287,1,2010,0,0.325,0.848,7,-5.611,1,0.279,0.0109,0,0.433,"hip hop, pop, R&B",3.89
1288,1,2004,0,0.644,0.517,7,-10.02,1,0.0803,0.0065,1.37e-06,0.464,"hip hop, pop, R&B",4.23
1289,1,2004,1,0.828,0.792,10,-5.435,0,0.179,0.182,0,0.777,"hip hop, pop, R&B",3.89
1290,0,2001,0,0.682,0.894,0,-1.73,0,0.0727,0.0381,0,0.845,pop,3.31
1291,1,2003,1,0.712,0.772,10,-3.024,0,0.346,0.0521,4.35e-06,0.848,"hip hop, pop",4.16
1292,1,2016,0,0.588,0.702,11,-4.271,1,0.0496,0.104,0,0.429,"pop, Dance/Electronic",3.39
1293,1,2016,1,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.236,"hip hop, pop",4.11
1294,0,2019,1,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.475,"hip hop, pop",1.91
1295,0,2013,0,0.733,0.818,10,-7.222,0,0.0859,0.0241,0,0.253,pop,3.87
1296,0,2008,1,0.762,0.692,5,-3.973,0,0.0438,0.113,0,0.397,pop,3.47
1297,0,2007,0,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.485,"pop, rock",3.42
1298,0,2016,0,0.369,0.618,6,-6.304,0,0.249,0.161,0,0.467,"hip hop, pop, Dance/Electronic",4.26
1299,0,2011,1,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.212,"rock, pop",4.65
1300,0,2007,1,0.644,0.939,11,-3.486,0,0.0456,0.157,0,0.861,"rock, metal",3.47
1301,0,2017,1,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.219,"pop, Dance/Electronic",3.69
1302,0,2012,1,0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.769,pop,3.6
1303,0,2009,1,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.47,pop,3.37
1304,1,2007,0,0.619,0.709,7,-4.633,1,0.0395,0.00541,0,0.68,"hip hop, pop",4.22
1305,0,2011,1,0.751,0.736,5,-4.168,0,0.156,0.0206,0,0.352,"hip hop, pop, Dance/Electronic",4.37
1306,1,1999,1,0.51,0.931,11,-3.302,1,0.347,0.0738,0,0.53,"hip hop, pop",4.48
1307,1,2010,0,0.693,0.891,1,-3.261,1,0.296,0.0281,0,0.532,"hip hop, pop, Dance/Electronic",4.47
1308,1,2001,0,0.697,0.793,6,-4.699,0,0.323,0.0844,0,0.56,"hip hop, pop",3.98
1309,1,2017,0,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.364,"hip hop, pop, R&B",4.98
1310,0,2006,0,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.372,pop,3.37
1311,1,2012,1,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.545,pop,3.85
1312,0,2001,0,0.677,0.52,4,-6.255,0,0.334,0.00277,0,0.768,"hip hop, pop, R&B",3.22
1313,0,2017,1,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.168,pop,4.39
1314,0,2017,1,0.599,0.448,8,-6.312,1,0.0762,0.0598,0,0.396,pop,4.39
1315,0,2015,1,0.647,0.823,2,-5.231,1,0.0232,0.163,0,0.168,pop,3.84
1316,0,2015,1,0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.396,pop,3.84
1317,0,2016,0,0.742,0.819,1,-5.307,1,0.0487,0.372,0,0.709,"pop, Dance/Electronic",3.28
1318,0,2005,1,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.385,"rock, metal",4.32
1319,0,2019,1,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.631,"pop, Dance/Electronic",2.55
1320,0,2007,0,0.769,0.638,11,-5.054,1,0.216,0.0902,0,0.782,pop,3.54
1321,0,2004,0,0.505,0.799,2,-4.286,1,0.0773,0.0572,0,0.772,pop,3.62
1322,0,2016,1,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.554,"hip hop, pop, R&B",3.08
1323,0,2008,0,0.605,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.836,"pop, Dance/Electronic",2.62
1324,1,2017,1,0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.52,"hip hop, pop",2.89
1325,1,2005,0,0.837,0.658,1,-8.013,0,0.126,0.000213,0.122,0.586,"hip hop, pop",3.84
1326,1,2005,0,0.837,0.658,1,-8.013,0,0.162,0.0303,0.00247,0.895,"hip hop, pop, R&B",3.84
1327,1,2001,0,0.775,0.729,1,-4.229,0,0.126,0.000213,0.122,0.586,"hip hop, pop",3.52
1328,1,2001,0,0.775,0.729,1,-4.229,0,0.162,0.0303,0.00247,0.895,"hip hop, pop, R&B",3.52
1329,0,2012,1,0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.8,"hip hop, pop, Dance/Electronic",3.35
1330,0,2015,1,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.235,R&B,3.51
1331,1,2019,1,0.747,0.57,1,-6.711,1,0.081,0.0642,0,0.65,"hip hop, pop",3.35
1332,1,2018,1,0.876,0.519,11,-6.531,1,0.143,0.202,0,0.158,"hip hop, pop",2.92
1333,0,2008,0,0.726,0.881,9,-3.892,0,0.0391,0.203,0,0.682,pop,3.39
1334,0,2018,0,0.676,0.715,6,-6.854,1,0.0287,0.00284,0.0746,0.275,Dance/Electronic,3.85
1335,0,2008,1,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.787,pop,3.95
1336,0,2013,1,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.571,"pop, rock",3.57
1337,0,2005,1,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.498,"hip hop, pop, R&B",4.12
1338,1,2019,1,0.772,0.639,1,-7.119,1,0.467,0.15,0,0.261,hip hop,2.78
1339,1,2016,0,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.0594,"hip hop, pop, R&B",3.55
1340,0,2016,0,0.888,0.8,5,-3.944,0,0.0946,0.0901,2.12e-05,0.866,"hip hop, pop, R&B",3.51
1341,0,2006,0,0.723,0.644,11,-6.863,0,0.222,0.00308,0,0.645,"hip hop, pop",4.35
1342,0,2019,1,0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.651,"pop, Dance/Electronic",2.91
1343,1,2014,0,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.701,"hip hop, pop, R&B",3.78
1344,1,2012,0,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09e-06,0.591,"hip hop, pop",3.43
1345,1,2013,0,0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.465,hip hop,4.02
1346,1,2018,1,0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.584,"hip hop, pop",5.54
1347,1,2018,1,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.188,"pop, R&B",3.52
1348,0,2014,1,0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43e-06,0.78,"pop, rock",3.16
1349,1,2017,0,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.733,"rock, pop",3.23
1350,0,2010,1,0.666,0.87,11,-5.004,0,0.246,0.203,0,0.9,"pop, R&B",4.07
1351,0,2003,0,0.553,0.775,1,-10.284,0,0.043,0.212,0,0.51,"pop, Dance/Electronic",3.37
1352,0,2011,1,0.636,0.831,5,-3.945,1,0.182,0.0294,3.85e-06,0.668,"hip hop, pop",3.72
1353,0,2012,1,0.66,0.689,4,-2.671,0,0.0337,0.0884,0,0.427,"pop, Dance/Electronic",3.68
1354,0,2011,1,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.237,"rock, pop",3.99
1355,0,2014,1,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.625,pop,3.23
1356,0,2006,1,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.868,"hip hop, pop, latin",4.04
1357,0,2000,0,0.751,0.568,5,-5.431,1,0.0425,0.409,3.8e-06,0.439,"pop, R&B",4.11
1358,0,2000,0,0.751,0.568,5,-5.431,0,0.0872,0.136,0,0.646,"hip hop, pop, R&B",4.11
1359,0,2006,0,0.697,0.629,9,-5.757,1,0.0425,0.409,3.8e-06,0.439,"pop, R&B",4.46
1360,0,2006,0,0.697,0.629,9,-5.757,0,0.0872,0.136,0,0.646,"hip hop, pop, R&B",4.46
1361,0,2008,0,0.356,0.966,7,-4.13,0,0.0825,0.000262,0.148,0.215,Dance/Electronic,5.22
1362,0,2007,0,0.537,0.937,0,-4.543,1,0.0523,0.00102,0.035,0.324,"pop, Dance/Electronic",3.31
1363,1,2018,1,0.75,0.56,8,-8.094,1,0.105,0.546,0,0.459,hip hop,3.69
1364,1,2006,0,0.786,0.511,7,-6.66,1,0.286,0.0825,0,0.587,"hip hop, pop, R&B",3.9
1365,0,2005,1,0.648,0.931,1,-3.15,0,0.181,0.00937,0,0.744,"hip hop, pop",3.55
1366,0,2011,1,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.965,"rock, pop",3.99
1367,0,2000,0,0.631,0.664,6,-9.197,1,0.0242,0.0498,0.00042,0.407,pop,4.48
1368,1,2019,1,0.682,0.559,0,-5.545,1,0.127,0.174,0,0.137,"hip hop, pop",3.21
1369,1,2001,1,0.78,0.634,1,-5.941,1,0.16,0.0199,2.98e-05,0.754,"hip hop, pop, rock",5.08
1370,0,2005,0,0.962,0.66,8,-5.096,1,0.061,0.0485,0,0.814,"pop, R&B",3.63
1371,1,2008,1,0.654,0.77,9,-6.091,0,0.0353,0.00342,0,0.272,"hip hop, pop",5.35
1372,1,2002,0,0.649,0.536,5,-8.804,0,0.132,0.492,0,0.513,"pop, R&B",4.1
1373,0,2015,0,0.827,0.931,7,-4.474,1,0.202,0.0153,0.21,0.491,"pop, Dance/Electronic",2.51
1374,0,2015,0,0.814,0.923,7,-4.525,1,0.229,0.0154,0.154,0.518,"pop, Dance/Electronic",2.51
1375,0,2012,0,0.603,0.831,11,-3.443,0,0.0479,0.027,0,0.358,"hip hop, pop, Dance/Electronic",3.8
1376,1,2012,0,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.273,"hip hop, pop",3.39
1377,0,2004,0,0.607,0.874,5,-5.409,0,0.0349,0.00331,0.0494,0.846,"pop, rock",3.89
1378,0,2012,1,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.236,rock,3.11
1379,0,2003,0,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-06,0.509,"hip hop, pop, R&B",4.97
1380,0,2001,0,0.412,0.667,6,-6.997,1,0.229,0.195,0,0.533,"pop, R&B",4.61
1381,1,2010,1,0.7,0.709,7,-5.006,1,0.0838,0.0048,0,0.624,pop,3.38
1382,1,2017,1,0.91,0.444,1,-8.126,0,0.344,0.022,0,0.53,"hip hop, pop",4.61
1383,1,2019,1,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.226,hip hop,2.19
1384,0,2006,0,0.661,0.855,8,-8.403,1,0.0377,0.0722,0.0185,0.601,Dance/Electronic,4.23
1385,0,2014,1,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.549,"pop, Dance/Electronic",3.8
1386,1,2011,0,0.656,0.752,11,-5.522,0,0.0434,0.336,0,0.445,Dance/Electronic,3.93
1387,0,2012,0,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-06,0.343,"pop, R&B",4.73
1388,0,2003,0,0.755,0.381,8,-6.696,0,0.0711,0.291,5.13e-06,0.695,"pop, R&B",4.39
1389,0,2014,0,0.677,0.753,5,-7.038,1,0.154,0.0531,0.0128,0.471,"pop, Dance/Electronic",3.31
1390,0,2012,1,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.748,pop,3.35
1391,0,2013,0,0.653,0.829,10,-4.783,1,0.0377,0.000739,1.5e-06,0.545,"pop, Dance/Electronic",4.4
1392,0,2006,1,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.777,R&B,3.58
1393,0,2009,0,0.621,0.923,2,-3.124,0,0.0321,0.00645,7.28e-05,0.716,"pop, Dance/Electronic",4.27
1394,0,2013,1,0.485,0.724,9,-4.633,0,0.0521,0.0736,0,0.433,"pop, Dance/Electronic",3.69
1395,1,2005,1,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.88,"hip hop, pop, rock",3.84
1396,0,2015,1,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.528,"hip hop, rock, pop",3.25
1397,0,2009,1,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.195,"hip hop, pop",3.04
1398,0,2003,1,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.77,rock,3.66
1399,1,2017,1,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.333,"hip hop, pop",2.88
1400,0,2004,1,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.722,"pop, R&B",3.94
1401,0,2017,0,0.401,0.872,1,-3.641,0,0.314,0.167,0,0.472,pop,3.35
1402,1,2012,1,0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-06,0.189,pop,4.82
1403,1,2012,1,0.373,0.686,0,-5.52,1,0.0393,0.00835,0,0.566,rock,4.82
1404,0,2015,1,0.645,0.713,6,-5.355,1,0.034,0.128,1.96e-06,0.189,pop,3.58
1405,0,2015,1,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.566,rock,3.58
1406,0,2019,1,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.884,"pop, Dance/Electronic",2.63
1407,1,2000,1,0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.722,"hip hop, pop, R&B",4.86
1408,1,2005,1,0.787,0.799,8,-4.68,0,0.0993,0.189,0,0.835,"hip hop, pop",5.05
1409,0,2010,1,0.442,0.83,9,-4.02,1,0.146,0.128,0,0.578,"hip hop, pop",3.6
1410,1,2010,1,0.376,0.841,3,-4.348,0,0.356,0.0435,0,0.463,"hip hop, pop",4.53
1411,0,2008,1,0.83,0.857,8,-4.194,0,0.152,0.262,0,0.607,pop,4.01
1412,0,2009,1,0.72,0.672,7,-6.852,1,0.0551,0.009,0,0.705,"hip hop, pop",3.41
1413,1,2003,1,0.866,0.749,2,-3.977,1,0.253,0.15,0,0.891,"hip hop, pop, R&B",4.18
1414,0,2014,1,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.51,"rock, pop",3.4
1415,0,2001,0,0.558,0.481,8,-9.487,1,0.0333,0.327,0,0.655,"pop, Dance/Electronic",3.65
1416,0,2001,0,0.558,0.481,8,-9.487,1,0.026,0.315,8.83e-06,0.631,"pop, R&B",3.65
1417,0,2018,1,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.655,"pop, Dance/Electronic",3.24
1418,0,2018,1,0.687,0.785,1,-4.65,1,0.026,0.315,8.83e-06,0.631,"pop, R&B",3.24
1419,0,2002,0,0.405,0.589,6,-7.51,0,0.0586,0.252,0,0.808,"hip hop, pop, R&B",4.79
1420,1,2017,1,0.748,0.749,8,-5.916,0,0.516,0.142,0,0.659,hip hop,3.68
1421,1,2009,0,0.804,0.976,1,-2.458,0,0.0445,0.00023,0.894,0.237,Dance/Electronic,5.34
1422,0,2013,1,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.455,pop,3.73
1423,1,2019,0,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.578,hip hop,4
1424,0,2000,1,0.708,0.772,7,-4.264,1,0.0322,0.0267,0,0.861,"pop, rock",4.31
1425,0,2019,0,0.641,0.72,5,-5.209,1,0.0336,0.0688,0.00286,0.418,"hip hop, pop, R&B",4.58
1426,0,2006,1,0.893,0.823,5,-3.708,0,0.122,0.0714,0,0.902,"pop, Dance/Electronic",4.09
1427,0,2003,0,0.71,0.797,4,-3.006,0,0.0582,0.408,0,0.849,"hip hop, pop, R&B",3.49
1428,0,2002,1,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.817,pop,4.45
1429,0,2016,1,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.742,"pop, Dance/Electronic",4.18
1430,0,2010,0,0.664,0.845,4,-6.115,0,0.0461,0.181,0,0.357,"hip hop, pop",3.52
1431,1,2009,0,0.672,0.62,8,-4.865,1,0.0422,0.123,0,0.627,"hip hop, pop, R&B",3.7
1432,0,2005,1,0.616,0.91,0,-3.004,1,0.0386,0.0459,0,0.693,"rock, metal",4.2
1433,0,2017,1,0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.789,"hip hop, pop",3.98
1434,1,2011,0,0.523,0.805,3,-5.473,1,0.192,0.0524,0,0.602,"hip hop, pop",3.8
1435,1,2000,1,0.603,0.933,1,-3.358,1,0.171,0.00591,0,0.709,metal,3.56
1436,1,2011,0,0.73,0.77,8,-5.114,1,0.0298,0.138,0,0.507,"pop, R&B",3.8
1437,1,2001,0,0.921,0.668,7,-8.73,1,0.235,0.0949,0,0.892,"hip hop, pop",4.94
1438,0,2001,0,0.713,0.829,2,-4.171,1,0.0491,0.00769,0.00203,0.844,"pop, Dance/Electronic",3.62
1439,0,2015,1,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.343,"pop, Dance/Electronic",3.78
1440,0,2002,0,0.74,0.845,6,-3.802,0,0.0338,0.00287,6.23e-06,0.749,"pop, R&B",3.94
1441,0,2013,1,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.337,"pop, Dance/Electronic",3.17
1442,0,2007,1,0.451,0.939,5,-2.82,0,0.0512,0.00673,4.85e-06,0.448,rock,3.4
1443,0,2014,1,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.925,set(),3.75
1444,1,2009,1,0.563,0.75,11,-4.496,1,0.127,0.113,0,0.812,"hip hop, pop, R&B",3.72
1445,0,2007,0,0.357,0.774,2,-4.226,1,0.034,0.0376,0,0.348,pop,3.96
1446,0,2011,0,0.612,0.748,0,-5.014,1,0.0445,0.617,0,0.574,"pop, R&B",3.72
1447,0,2007,0,0.285,0.462,5,-6.166,0,0.0291,0.428,5.61e-06,0.0923,"pop, R&B",5.25
1448,0,2005,1,0.846,0.482,1,-6.721,0,0.129,0.0246,0,0.212,"hip hop, pop, R&B",3.83
1449,1,2009,1,0.632,0.924,1,-1.802,1,0.29,0.281,0,0.441,hip hop,4.46
1450,0,2015,1,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.383,"pop, Dance/Electronic",3.78
1451,1,2006,0,0.405,0.721,1,-6.97,1,0.283,0.329,0,0.815,"hip hop, pop",4.68
1452,1,2009,0,0.48,0.486,6,-5.754,0,0.0447,0.046,0,0.265,"hip hop, pop, R&B",3.79
1453,0,2010,1,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.833,"hip hop, pop, R&B",4.06
1454,1,2018,1,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.473,hip hop,2.78
1455,1,2018,1,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.446,"hip hop, Dance/Electronic",5.21
1456,0,2006,1,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.527,"hip hop, pop, R&B",3.98
1457,0,2019,1,0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.376,"pop, Dance/Electronic",2.62
1458,0,2017,1,0.688,0.822,0,-3.304,1,0.0537,0.0642,0,0.66,"pop, latin",3.46
1459,0,2013,0,0.652,0.783,0,-4.829,1,0.0309,0.000189,0.0173,0.836,pop,3.21
1460,0,2011,0,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.243,"pop, rock",4.32
1461,1,2003,0,0.884,0.697,11,-6.022,1,0.128,0.0509,0,0.322,"hip hop, pop",4.21
1462,0,2015,1,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.438,pop,3.82
1463,0,2001,1,0.528,0.965,11,-7.984,0,0.0465,0.141,0.985,0.587,"pop, Dance/Electronic",3.76
1464,0,2003,1,0.793,0.698,11,-3.626,1,0.104,0.163,0.145,0.339,"pop, Dance/Electronic",4.76
1465,1,2017,1,0.534,0.583,2,-8.672,1,0.0288,0.0262,0,0.145,hip hop,3.86
1466,0,2011,0,0.507,0.665,0,-7.598,1,0.0474,0.0144,0,0.4,"pop, Dance/Electronic",3.56
1467,0,2005,0,0.441,0.815,3,-4.088,1,0.0276,0.000731,0,0.522,"rock, metal",3.66
1468,0,2009,0,0.724,0.87,1,-3.614,0,0.113,0.00453,0,0.81,"hip hop, pop, R&B",3.46
1469,1,2016,1,0.546,0.529,11,-10.511,0,0.0322,0.0731,3.27e-06,0.273,Dance/Electronic,3.96
1470,1,2016,1,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.247,"hip hop, pop, R&B",3.96
1471,1,2016,0,0.581,0.531,3,-6.829,0,0.0322,0.0731,3.27e-06,0.273,Dance/Electronic,4.38
1472,1,2016,0,0.581,0.531,3,-6.829,0,0.0583,0.0862,6.5e-06,0.247,"hip hop, pop, R&B",4.38
1473,0,2006,1,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.809,"hip hop, pop, latin",3.72
1474,0,1999,1,0.713,0.678,5,-3.525,0,0.102,0.273,0,0.734,"pop, R&B",4.52
1475,0,2002,0,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.428,"hip hop, pop, R&B",4.47
1476,0,2004,0,0.734,0.668,0,-3.935,0,0.0349,0.0526,0,0.651,"pop, Dance/Electronic",3.98
1477,0,2017,1,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.195,"pop, Dance/Electronic",3.68
1478,0,2004,0,0.455,0.929,11,-3.295,1,0.0494,0.0875,0,0.484,"rock, metal",3.47
1479,0,2016,1,0.319,0.739,0,-5.74,1,0.272,0.0285,0,0.449,"pop, R&B",3.84
1480,0,2012,1,0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.569,"hip hop, pop, R&B",3.91
1481,1,2013,1,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.501,"hip hop, pop",4.72
1482,0,2008,1,0.46,0.796,0,-4.501,0,0.0333,0.00107,0,0.182,"rock, metal",3.7
1483,0,2019,1,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.706,latin,4.31
1484,0,2009,1,0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.376,pop,3.74
1485,0,2007,0,0.692,0.911,9,-5.098,0,0.177,0.0149,7.34e-05,0.801,pop,3.17
1486,0,2015,1,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.283,"hip hop, pop",3.83
1487,0,2007,0,0.756,0.829,11,-3.973,1,0.0682,0.003,3.46e-05,0.504,"hip hop, pop",4.09
1488,0,2000,0,0.798,0.48,0,-5.564,1,0.0276,0.247,0,0.643,"pop, R&B",4.26
1489,0,2011,0,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.66e-06,0.445,"pop, R&B",4.05
1490,0,2003,0,0.741,0.469,4,-7.627,0,0.0805,0.00601,0.447,0.313,"rock, blues",3.87
1491,0,2016,0,0.51,0.692,0,-5.825,1,0.171,0.00451,0,0.209,"pop, Dance/Electronic",3.81
1492,0,2008,1,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.374,rock,3.39
1493,0,1999,0,0.801,0.876,8,-3.94,0,0.0446,0.144,1.38e-05,0.932,"rock, Folk/Acoustic, easy listening",3.53
1494,0,2011,1,0.707,0.861,7,-4.225,1,0.316,0.1,0,0.795,"hip hop, pop, Dance/Electronic",3.32
